type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 2,-16.39214076,-71.55094598,-1940093.471,2836752.351,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39227193,-71.55095121,-1940108.812,2836750.049,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39237842,-71.55094481,-1940121.4,2836749.387,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39247609,-71.55093485,-1940132.997,2836749.243,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39253842,-71.55091525,-1940140.565,2836750.652,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39262955,-71.55086195,-1940151.939,2836755.508,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3927784,-71.55072587,-1940171.134,2836768.997,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39293906,-71.55053235,-1940192.439,2836788.843,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39309923,-71.5502957,-1940214.23,2836813.586,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39322094,-71.55008615,-1940231.162,2836835.759,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39334212,-71.54989138,-1940247.846,2836856.262,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39339231,-71.54975723,-1940255.43,2836870.818,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39342285,-71.54947939,-1940262.513,2836901.921,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39344959,-71.5492967,-1940267.952,2836922.286,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3934413,-71.54916558,-1940268.628,2836937.26,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39343631,-71.54906774,-1940269.274,2836948.418,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39342628,-71.54903018,-1940268.568,2836952.808,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39325397,-71.54904495,-1940248.143,2836953.379,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39311739,-71.54904625,-1940232.085,2836955.012,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39295314,-71.54900773,-1940213.277,2836961.521,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39282353,-71.54896877,-1940198.544,2836967.628,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38974768,-71.54749005,-1939855.871,2837175.382,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38923557,-71.54900189,-1939776.699,2837010.639,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3889086,-71.54983646,-1939727.794,2836920.275,False, , ,0, , , , , , 
TRACK,Equipo 3, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,Equipo 3,-16.38943569,-71.54768189,-1939816.811,2837157.697,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38941315,-71.5476299,-1939814.818,2837163.886,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38928989,-71.54757286,-1939801.058,2837171.96,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38687556,-71.5468774,-1939526.225,2837282.282,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38473491,-71.54624515,-1939282.741,2837381.867,False, , ,0, , , , , , 
