ident;lat;long;y_proj;x_proj;new_seg
1.11.22-19;-16.37565755;-71.50303026;-1938760.561;2842401.078;False
1.11.22-19;-16.37551901;-71.50283896;-1938746.695;2842424.583;False
1.11.22-19;-16.37540712;-71.50274436;-1938734.742;2842436.775;False
1.11.22-19;-16.37529221;-71.50254957;-1938723.697;2842460.369;False
1.11.22-19;-16.37506078;-71.50271947;-1938694.365;2842444.12;False
1.11.22-19;-16.37544249;-71.50322181;-1938732.88;2842382.159;False
1.11.22-20; ; ;-1.516416327;20763369.87; 
1.11.22-20;-16.37537783;-71.50324397;-1938725.004;2842380.49;False
1.11.22-20;-16.37502764;-71.50277163;-1938689.813;2842438.636;False
1.11.22-20;-16.37469852;-71.50307537;-1938647.317;2842408.482;False
1.11.22-20;-16.3750464;-71.50354282;-1938682.297;2842350.921;False
1.11.22-21; ; ;-1.516416327;20763369.87; 
1.11.22-21;-16.37461639;-71.5031689;-1938636.489;2842398.946;False
1.11.22-21;-16.37431608;-71.50345492;-1938597.6;2842370.425;False
1.11.22-21;-16.37389345;-71.50382268;-1938543.311;2842334.23;False
1.11.22-21;-16.37424012;-71.50429828;-1938578.047;2842275.76;False
1.11.22-21;-16.3749568;-71.50364287;-1938670.509;2842340.742;False
1.11.22-22; ; ;-1.516416327;20763369.87; 
1.11.22-22;-16.37425866;-71.50339582;-1938591.599;2842377.878;False
1.11.22-22;-16.3745878;-71.50309458;-1938634.067;2842407.749;False
1.11.22-22;-16.37424288;-71.5026201;-1938599.522;2842466.069;False
1.11.22-22;-16.37351118;-71.50329073;-1938505.103;2842399.557;False
1.11.22-22;-16.37384894;-71.50375022;-1938538.994;2842343.03;False
1.11.22-23; ; ;-1.516416327;20763369.87; 
1.11.22-23;-16.37496637;-71.50270049;-1938683.512;2842447.505;False
1.11.22-23;-16.37462615;-71.5022399;-1938649.345;2842504.189;False
1.11.22-23;-16.37429381;-71.50253142;-1938606.624;2842475.462;False
1.11.22-23;-16.37463563;-71.5029911;-1938640.99;2842418.861;False
1.11.22-24; ; ;-1.516416327;20763369.87; 
1.11.22-24;-16.37525458;-71.50250561;-1938719.83;2842465.846;False
1.11.22-24;-16.37505338;-71.50205182;-1938701.911;2842519.943;False
1.11.22-24;-16.37489525;-71.50209241;-1938682.821;2842517.404;False
1.11.22-24;-16.37480599;-71.50212271;-1938671.951;2842515.134;False
1.11.22-24;-16.37468995;-71.50220511;-1938657.279;2842507.302;False
1.11.22-24;-16.37503364;-71.50268332;-1938691.631;2842448.574;False
1.11.22-25; ; ;-1.516416327;20763369.87; 
1.11.22-25;-16.37482811;-71.50201168;-1938675.95;2842527.438;False
1.11.22-25;-16.37499711;-71.50192928;-1938696.844;2842534.578;False
1.11.22-25;-16.37483042;-71.50164858;-1938680.799;2842568.592;False
1.11.22-25;-16.37456445;-71.50130242;-1938653.913;2842611.327;False
1.11.22-25;-16.37441223;-71.50112972;-1938638.205;2842632.903;False
1.11.22-25;-16.37427255;-71.5011186;-1938621.934;2842635.989;False
1.11.22-25;-16.37403631;-71.50135435;-1938591.207;2842612.333;False
1.11.22-25;-16.37409894;-71.50139733;-1938598.023;2842606.64;False
1.11.22-25;-16.37466139;-71.50214753;-1938654.649;2842514.206;False
1.11.22-26; ; ;-1.516416327;20763369.87; 
1.11.22-26;-16.374572;-71.50217288;-1938643.827;2842512.497;False
1.11.22-26;-16.37424277;-71.50174002;-1938610.602;2842565.893;False
1.11.22-26;-16.37392192;-71.50203112;-1938569.237;2842537.065;False
1.11.22-26;-16.37424404;-71.50245667;-1938601.718;2842484.592;False
1.11.22-27; ; ;-1.516416327;20763369.87; 
1.11.22-27;-16.37419636;-71.50254344;-1938595.022;2842475.372;False
1.11.22-27;-16.37384629;-71.5020745;-1938559.803;2842533.132;False
1.11.22-27;-16.37347928;-71.50243695;-1938512.115;2842496.813;False
1.11.22-27;-16.37311331;-71.50274181;-1938465.275;2842467.011;False
1.11.22-27;-16.37346631;-71.50321842;-1938500.742;2842408.344;False
1.11.22-28; ; ;-1.516416327;20763369.87; 
1.11.22-28;-16.37379606;-71.50203925;-1938554.346;2842537.786;False
1.11.22-28;-16.373788;-71.50199935;-1938553.903;2842542.416;False
1.11.22-28;-16.37351502;-71.50160973;-1938526.741;2842590.173;False
1.11.22-28;-16.37318379;-71.5013413;-1938491.208;2842624.944;False
1.11.22-28;-16.37262994;-71.50177328;-1938420.691;2842583.178;False
1.11.22-28;-16.37321619;-71.50255412;-1938479.728;2842486.958;False
1.11.22-29; ; ;-1.516416327;20763369.87; 
1.11.22-29;-16.37419792;-71.5016757;-1938606.143;2842573.775;False
1.11.22-29;-16.37403813;-71.50146147;-1938590.07;2842600.159;False
1.11.22-29;-16.37323062;-71.50109134;-1938499.86;2842652.685;False
1.11.22-29;-16.37388113;-71.50196906;-1938565.226;2842544.636;False
1.11.22-30; ; ;-1.516416327;20763369.87; 
1.11.22-30;-16.37425014;-71.5010485;-1938620.185;2842644.232;False
1.11.22-30;-16.3734591;-71.50047359;-1938534.491;2842719.771;False
1.11.22-30;-16.37324605;-71.50035954;-1938510.897;2842735.489;False
1.11.22-30;-16.37352724;-71.50090471;-1938537.062;2842669.981;False
1.11.22-30;-16.37370586;-71.50120413;-1938554.275;2842633.687;False
1.11.22-30;-16.37399589;-71.50131685;-1938586.93;2842617.115;False
1.11.22-31; ; ;-1.516416327;20763369.87; 
1.11.22-31;-16.37362186;-71.50119401;-1938544.534;2842635.931;False
1.11.22-31;-16.37329792;-71.50063868;-1938513.473;2842703.15;False
1.11.22-31;-16.37304798;-71.50030469;-1938488.318;2842744.297;False
1.11.22-31;-16.37259797;-71.50014185;-1938437.497;2842768.642;False
1.11.22-31;-16.37240176;-71.50032256;-1938412.166;2842750.707;False
1.11.22-31;-16.37279954;-71.50080405;-1938452.834;2842690.9;False
1.11.22-32; ; ;-1.516416327;20763369.87; 
1.11.22-32;-16.37250318;-71.50090883;-1938416.693;2842682.884;False
1.11.22-32;-16.37255483;-71.50091667;-1938422.662;2842681.32;False
1.11.22-32;-16.37294032;-71.50145357;-1938461.187;2842615.389;False
1.11.22-32;-16.373238;-71.50122286;-1938499.07;2842637.671;False
1.11.22-32;-16.37311777;-71.50109861;-1938486.51;2842653.334;False
1.11.22-32;-16.37295964;-71.50098308;-1938469.387;2842668.502;False
1.11.22-32;-16.37286889;-71.50093601;-1938459.318;2842675.026;False
1.11.22-32;-16.37274918;-71.50084258;-1938446.431;2842687.187;False
1.11.22-32;-16.37231841;-71.5003557;-1938401.955;2842748.036;False
1.11.22-32;-16.37224247;-71.50041529;-1938392.283;2842742.269;False
1.11.22-32;-16.37214572;-71.50027526;-1938382.68;2842759.415;False
1.11.22-32;-16.37208602;-71.5003221;-1938375.075;2842754.881;False
1.11.22-32;-16.37187218;-71.50048508;-1938347.897;2842739.187;False
1.11.22-32;-16.37225478;-71.50101447;-1938386.176;2842674.144;False
1.11.22-32;-16.37241394;-71.50088462;-1938406.513;2842686.795;False
1.11.22-33; ; ;-1.516416327;20763369.87; 
1.11.22-33;-16.37290382;-71.50148717;-1938456.475;2842612.054;False
1.11.22-33;-16.3725183;-71.50095296;-1938417.913;2842677.682;False
1.11.22-33;-16.3724179;-71.50098668;-1938405.692;2842675.167;False
1.11.22-33;-16.3721974;-71.50115933;-1938377.609;2842658.463;False
1.11.22-33;-16.37260489;-71.50171179;-1938418.522;2842590.48;False
1.11.22-34; ; ;-1.516416327;20763369.87; 
1.11.22-34;-16.37253373;-71.50176938;-1938409.436;2842584.877;False
1.11.22-34;-16.37214256;-71.50120065;-1938370.645;2842654.492;False
1.11.22-34;-16.37183281;-71.5014426;-1938331.202;2842631.092;False
1.11.22-34;-16.37223061;-71.5020003;-1938370.911;2842562.641;False
1.11.22-35; ; ;-1.516416327;20763369.87; 
1.11.22-35;-16.37217738;-71.50204529;-1938364.09;2842558.234;False
1.11.22-35;-16.37177075;-71.50148109;-1938323.426;2842627.536;False
1.11.22-35;-16.37145682;-71.50171128;-1938283.641;2842605.526;False
1.11.22-35;-16.37188169;-71.50227255;-1938326.486;2842536.316;False
1.11.22-36; ; ;-1.516416327;20763369.87; 
1.11.22-36;-16.37260286;-71.50262994;-1938406.712;2842486.365;False
1.11.22-36;-16.37220734;-71.50208519;-1938367.108;2842553.317;False
1.11.22-36;-16.37188982;-71.50231488;-1938326.908;2842531.409;False
1.11.22-36;-16.37229383;-71.50287201;-1938367.354;2842462.942;False
1.11.22-37; ; ;-1.516416327;20763369.87; 
1.11.22-37;-16.3729759;-71.50235509;-1938454.005;2842512.669;False
1.11.22-37;-16.37257018;-71.50181209;-1938413.181;2842579.556;False
1.11.22-37;-16.37225899;-71.50204322;-1938373.705;2842557.403;False
1.11.22-37;-16.37266984;-71.50259072;-1938415.076;2842489.938;False
1.11.22-38; ; ;-1.516416327;20763369.87; 
1.11.22-38;-16.37234552;-71.50292333;-1938372.779;2842456.447;False
1.11.22-38;-16.37251897;-71.50316377;-1938390.128;2842426.91;False
1.11.22-38;-16.37314241;-71.50259618;-1938470.529;2842483.15;False
1.11.22-38;-16.37299349;-71.50240503;-1938455.442;2842506.776;False
1.11.22-39; ; ;-1.516416327;20763369.87; 
1.11.22-39;-16.37335751;-71.50332099;-1938486.666;2842398.13;False
1.11.22-39;-16.3730109;-71.5028621;-1938451.727;2842454.704;False
1.11.22-39;-16.3725591;-71.50323926;-1938393.892;2842417.823;False
1.11.22-39;-16.37291983;-71.50372989;-1938430.09;2842357.465;False
1.11.22-40; ; ;-1.516416327;20763369.87; 
1.11.22-40;-16.37283206;-71.50381313;-1938418.729;2842349.169;False
1.11.22-40;-16.37248777;-71.50333732;-1938384.276;2842407.633;False
1.11.22-40;-16.37221327;-71.50358341;-1938348.923;2842383.303;False
1.11.22-40;-16.37254585;-71.50406902;-1938381.878;2842323.881;False
1.11.22-41; ; ;-1.516416327;20763369.87; 
1.11.22-41;-16.37322625;-71.50437193;-1938458;2842280.642;False
1.11.22-41;-16.3728749;-71.50387536;-1938422.978;2842341.552;False
1.11.22-41;-16.37258347;-71.5041337;-1938385.483;2842316.054;False
1.11.22-41;-16.3729196;-71.50463275;-1938418.685;2842255.062;False
1.11.22-42; ; ;-1.516416327;20763369.87; 
1.11.22-42;-16.37374807;-71.50387369;-1938525.587;2842330.342;False
1.11.22-42;-16.3734014;-71.50337589;-1938491.131;2842391.331;False
1.11.22-42;-16.37295201;-71.50378969;-1938433.117;2842350.262;False
1.11.22-42;-16.37331505;-71.50426914;-1938469.729;2842291.142;False
1.11.22-43; ; ;-1.516416327;20763369.87; 
1.11.22-43;-16.37413113;-71.50440146;-1938563.941;2842265.48;False
1.11.22-43;-16.37378449;-71.50392198;-1938529.258;2842324.39;False
1.11.22-43;-16.37334332;-71.50434432;-1938472.102;2842282.246;False
1.11.22-43;-16.37368993;-71.50481158;-1938506.937;2842224.723;False
1.11.22-44; ; ;-1.516416327;20763369.87; 
1.11.22-44;-16.37362916;-71.50491677;-1938498.472;2842213.586;False
1.11.22-44;-16.3732755;-71.50443974;-1938462.932;2842272.308;False
1.11.22-44;-16.37297004;-71.50471206;-1938423.611;2842245.408;False
1.11.22-44;-16.37329089;-71.50519841;-1938455.18;2842186.056;False
1.11.22-45; ; ;-1.516416327;20763369.87; 
1.11.22-45;-16.37402888;-71.5054638;-1938538.54;2842146.322;False
1.11.22-45;-16.37365636;-71.50497065;-1938500.989;2842207.119;False
1.11.22-45;-16.37333798;-71.50525329;-1938460.02;2842179.217;False
1.11.22-45;-16.37367797;-71.50576523;-1938493.513;2842116.714;False
1.11.22-46; ; ;-1.516416327;20763369.87; 
1.11.22-46;-16.37450874;-71.50500555;-1938600.693;2842192.034;False
1.11.22-46;-16.37451772;-71.50494171;-1938602.553;2842199.157;False
1.11.22-46;-16.37452177;-71.50494709;-1938602.96;2842198.494;False
1.11.22-46;-16.37452278;-71.50494925;-1938603.052;2842198.235;False
1.11.22-46;-16.37418616;-71.50448258;-1938569.384;2842255.561;False
1.11.22-46;-16.37375906;-71.50490526;-1938513.878;2842213.195;False
1.11.22-46;-16.37410166;-71.50537668;-1938548.189;2842155.253;False
1.11.22-47; ; ;-1.516416327;20763369.87; 
1.11.22-47;-16.3749216;-71.50550702;-1938642.879;2842129.766;False
1.11.22-47;-16.37457605;-71.50502551;-1938608.349;2842188.89;False
1.11.22-47;-16.37414672;-71.50543359;-1938552.766;2842148.21;False
1.11.22-47;-16.37450573;-71.50590687;-1938588.981;2842089.843;False
1.11.22-48; ; ;-1.516416327;20763369.87; 
1.11.22-48;-16.37441831;-71.50599715;-1938577.572;2842080.744;False
1.11.22-48;-16.37406716;-71.50552224;-1938542.301;2842139.193;False
1.11.22-48;-16.37370729;-71.50584007;-1938496.015;2842107.842;False
1.11.22-48;-16.37405844;-71.50631381;-1938531.301;2842049.526;False
1.11.22-49; ; ;-1.516416327;20763369.87; 
1.11.22-49;-16.37479428;-71.50654296;-1938614.866;2842013.93;False
1.11.22-49;-16.37445434;-71.5060556;-1938581.069;2842073.645;False
1.11.22-49;-16.37408098;-71.50636058;-1938533.36;2842043.927;False
1.11.22-49;-16.37443438;-71.50684343;-1938568.796;2841984.548;False
1.11.22-50; ; ;-1.516416327;20763369.87; 
1.11.22-50;-16.37490637;-71.50643157;-1938629.439;2842025.101;False
1.11.22-50;-16.37528639;-71.50607977;-1938678.52;2842060.042;False
1.11.22-50;-16.37528969;-71.50603997;-1938679.409;2842064.513;False
1.11.22-50;-16.37498018;-71.50562042;-1938648.333;2842116.139;False
1.11.22-50;-16.37495842;-71.50561023;-1938645.904;2842117.579;False
1.11.22-50;-16.37457432;-71.50596409;-1938596.318;2842082.458;False
1.11.22-50;-16.37457778;-71.50601206;-1938596.119;2842076.971;False
1.11.22-50;-16.37487493;-71.50642812;-1938625.788;2842025.903;False
1.11.22-51; ; ;-1.516416327;20763369.87; 
1.11.22-51;-16.37568634;-71.50660658;-1938718.869;2841995.069;False
1.11.22-51;-16.37534417;-71.50612975;-1938684.678;2842053.618;False
1.11.22-51;-16.37491704;-71.50651325;-1938629.663;2842015.698;False
1.11.22-51;-16.37527267;-71.50698303;-1938665.525;2841957.772;False
1.11.22-52; ; ;-1.516416327;20763369.87; 
1.11.22-52;-16.37517919;-71.5070597;-1938653.576;2841950.297;False
1.11.22-52;-16.37485503;-71.50660975;-1938621.162;2842005.562;False
1.11.22-52;-16.37449176;-71.50690652;-1938574.742;2841976.644;False
1.11.22-52;-16.37485744;-71.50734937;-1938612.125;2841921.643;False
1.11.22-53; ; ;-1.516416327;20763369.87; 
1.11.22-53;-16.37558656;-71.50762259;-1938694.343;2841881.136;False
1.11.22-53;-16.37524671;-71.50713115;-1938660.608;2841941.311;False
1.11.22-53;-16.37495967;-71.50735873;-1938624.016;2841919.246;False
1.11.22-53;-16.37531634;-71.5078396;-1938659.861;2841860.05;False
1.11.22-54; ; ;-1.516416327;20763369.87; 
1.11.22-54;-16.37610455;-71.5071886;-1938760.669;2841923.597;False
1.11.22-54;-16.37575668;-71.50666146;-1938726.442;2841987.927;False
1.11.22-54;-16.37569492;-71.50665689;-1938719.243;2841989.251;False
1.11.22-54;-16.37529471;-71.50702278;-1938667.613;2841952.976;False
1.11.22-54;-16.37530879;-71.50708829;-1938668.442;2841945.362;False
1.11.22-54;-16.37567235;-71.50760019;-1938704.704;2841882.557;False
1.11.22-55; ; ;-1.516416327;20763369.87; 
1.11.22-55;-16.37649408;-71.50771896;-1938799.75;2841858.36;False
1.11.22-55;-16.37614738;-71.5072386;-1938765.071;2841917.367;False
1.11.22-55;-16.37571896;-71.50765673;-1938709.468;2841875.536;False
1.11.22-55;-16.37605986;-71.50811368;-1938743.761;2841819.259;False
1.11.22-56; ; ;-1.516416327;20763369.87; 
1.11.22-56;-16.3759896;-71.50818067;-1938734.662;2841812.578;False
1.11.22-56;-16.3756407;-71.50770736;-1938699.636;2841870.815;False
1.11.22-56;-16.37561375;-71.5077039;-1938696.513;2841871.559;False
1.11.22-56;-16.37529106;-71.50799357;-1938654.95;2841842.917;False
1.11.22-56;-16.37562878;-71.50849691;-1938688.285;2841781.42;False
1.11.22-57; ; ;-1.516416327;20763369.87; 
1.11.22-57;-16.37603083;-71.50903365;-1938728.757;2841715.296;False
1.11.22-57;-16.37636909;-71.50871553;-1938772.507;2841746.961;False
1.11.22-57;-16.37602244;-71.50823871;-1938737.789;2841805.567;False
1.11.22-57;-16.3756572;-71.50854133;-1938691.065;2841776.011;False
1.11.22-57;-16.37598365;-71.50902321;-1938723.346;2841717.096;False
1.11.22-58; ; ;-1.516416327;20763369.87; 
1.11.22-58;-16.37688483;-71.5082432;-1938839.051;2841793.8;False
1.11.22-58;-16.37652312;-71.5077699;-1938802.519;2841852.202;False
1.11.22-58;-16.3765033;-71.50777408;-1938800.138;2841851.988;False
1.11.22-58;-16.37610208;-71.50815374;-1938748.217;2841814.164;False
1.11.22-58;-16.37645587;-71.50862981;-1938783.782;2841755.551;False
1.11.22-59; ; ;-1.516416327;20763369.87; 
1.11.22-59;-16.37736767;-71.50874048;-1938889.511;2841731.097;False
1.11.22-59;-16.37692031;-71.50834949;-1938841.879;2841781.282;False
1.11.22-59;-16.37656025;-71.50872394;-1938794.859;2841743.512;False
1.11.22-59;-16.37699586;-71.50915958;-1938840.548;2841688.416;False
1.11.22-60; ; ;-1.516416327;20763369.87; 
1.11.22-60;-16.37691841;-71.50924212;-1938830.408;2841680.066;False
1.11.22-60;-16.37641839;-71.50875837;-1938777.759;2841741.459;False
1.11.22-60;-16.3760392;-71.5091312;-1938728.512;2841704.123;False
1.11.22-60;-16.37604598;-71.50916895;-1938728.832;2841699.752;False
1.11.22-60;-16.37656175;-71.50965434;-1938783.312;2841637.968;False
1.11.22-61; ; ;-1.516416327;20763369.87; 
1.11.22-61;-16.37741273;-71.50968352;-1938882.921;2841623.551;False
1.11.22-61;-16.37696588;-71.50929291;-1938835.346;2841673.686;False
1.11.22-61;-16.37661329;-71.50970824;-1938788.688;2841631.183;False
1.11.22-61;-16.37703546;-71.51013132;-1938832.955;2841577.688;False
1.11.22-62; ; ;-1.516416327;20763369.87; 
1.11.22-62;-16.37782171;-71.50917857;-1938937.333;2841675.482;False
1.11.22-62;-16.37739686;-71.50878767;-1938892.346;2841725.363;False
1.11.22-62;-16.37704326;-71.50920941;-1938845.488;2841682.146;False
1.11.22-62;-16.3774587;-71.50962132;-1938889.106;2841630.006;False
1.11.23-1; ; ;-1.516416327;20763369.87; 
1.11.23-1;-16.37845465;-71.50603121;-1939051.362;2842024.186;False
1.11.23-1;-16.37854357;-71.50613443;-1939060.508;2842011.318;False
1.11.23-1;-16.3786678;-71.50600448;-1939076.741;2842024.435;False
1.11.23-1;-16.3785887;-71.50591439;-1939068.583;2842035.686;False
1.11.23-1;-16.37849666;-71.50549094;-1939063.107;2842084.914;False
1.11.23-1;-16.37847344;-71.50537123;-1939061.888;2842098.795;False
1.11.23-1;-16.37845026;-71.50531652;-1939059.855;2842105.303;False
1.11.23-1;-16.37826518;-71.50539436;-1939037.128;2842098.891;False
1.11.23-1;-16.37827994;-71.5054676;-1939037.94;2842090.391;False
1.11.23-1;-16.37841764;-71.50594672;-1939048.079;2842034.252;False
1.11.23-2; ; ;-1.516416327;20763369.87; 
1.11.23-2;-16.37837285;-71.50509913;-1939053.501;2842130.97;False
1.11.23-2;-16.37837475;-71.50504833;-1939054.364;2842136.707;False
1.11.23-2;-16.37849474;-71.50481524;-1939071.399;2842161.576;False
1.11.23-2;-16.37844437;-71.50455722;-1939068.734;2842191.498;False
1.11.23-2;-16.3780363;-71.50475665;-1939018.276;2842174.208;False
1.11.23-2;-16.37818282;-71.50517719;-1939030.19;2842124.598;False
1.11.23-3; ; ;-1.516416327;20763369.87; 
1.11.23-3;-16.37839095;-71.50452386;-1939062.878;2842195.98;False
1.11.23-3;-16.37811188;-71.50390427;-1939037.901;2842269.898;False
1.11.23-3;-16.37773939;-71.50402812;-1938992.577;2842260.716;False
1.11.23-3;-16.37801348;-71.50469569;-1939016.363;2842181.42;False
1.11.23-4; ; ;-1.516416327;20763369.87; 
1.11.23-4;-16.37810586;-71.50387549;-1939037.556;2842273.241;False
1.11.23-4;-16.37800241;-71.50363978;-1939028.374;2842301.326;False
1.11.23-4;-16.37788402;-71.50348044;-1939016.473;2842320.945;False
1.11.23-4;-16.37782689;-71.50340757;-1939010.679;2842329.956;False
1.11.23-4;-16.37775674;-71.50335723;-1939003.072;2842336.581;False
1.11.23-4;-16.37744993;-71.50322443;-1938968.699;2842355.65;False
1.11.23-4;-16.37730197;-71.50355354;-1938947.167;2842320.254;False
1.11.23-4;-16.37761178;-71.50368637;-1938981.891;2842301.143;False
1.11.23-4;-16.37772586;-71.50401076;-1938991.206;2842262.86;False
1.11.23-5; ; ;-1.516416327;20763369.87; 
1.11.23-5;-16.37742926;-71.50321681;-1938966.366;2842356.784;False
1.11.23-5;-16.37738887;-71.50320113;-1938961.819;2842359.09;False
1.11.23-5;-16.377191;-71.5031924;-1938938.681;2842362.664;False
1.11.23-5;-16.37689765;-71.50324513;-1938903.552;2842360.513;False
1.11.23-5;-16.37697153;-71.50342012;-1938910.026;2842339.701;False
1.11.23-5;-16.37727759;-71.50354218;-1938944.445;2842321.861;False
1.11.23-6; ; ;-1.516416327;20763369.87; 
1.11.23-6;-16.37621913;-71.50336847;-1938822.278;2842355.384;False
1.11.23-6;-16.3761658;-71.50309638;-1938819.442;2842386.941;False
1.11.23-6;-16.37581914;-71.50307922;-1938778.929;2842393.414;False
1.11.23-6;-16.37588174;-71.50332374;-1938783.202;2842364.862;False
1.11.23-7; ; ;-1.516416327;20763369.87; 
1.11.23-7;-16.37840905;-71.50515333;-1939057.07;2842124.35;False
1.11.23-7;-16.37820328;-71.50525375;-1939031.629;2842115.647;False
1.11.23-7;-16.37824473;-71.50535836;-1939035.18;2842103.241;False
1.11.23-7;-16.3784429;-71.50527706;-1939059.487;2842109.874;False
